RecordNum | RecordType | TrainingSeconds | WaveletBasis | DecomposeLevel | NumFeatureRatio | NumFeature | Alpha | FP | FN | RI | TOC | ROC | TN | FPR | Se | Precision
233 | 0 | 120 | db8 | 4 | 0.7 | 12 | 0.975 | 20 | 274 | 1638 | 353 | 333 | 2265 | 0.943342776204 | 0.856694560669 | 0.987937273824
233 | 0 | 180 | db8 | 4 | 0.7 | 12 | 0.95 | 25 | 271 | 1571 | 322 | 297 | 2164 | 0.922360248447 | 0.852877307275 | 0.984335839599
233 | 0 | 180 | db8 | 4 | 0.7 | 12 | 0.975 | 21 | 306 | 1575 | 283 | 262 | 2164 | 0.925795053004 | 0.837320574163 | 0.986842105263
233 | 0 | 240 | db8 | 4 | 0.7 | 12 | 0.95 | 27 | 253 | 1496 | 314 | 287 | 2063 | 0.914012738854 | 0.85534591195 | 0.982271831911
233 | 0 | 240 | db8 | 4 | 0.7 | 12 | 0.975 | 24 | 287 | 1499 | 277 | 253 | 2063 | 0.913357400722 | 0.839305711086 | 0.984241628365
233 | 0 | 300 | db8 | 4 | 0.7 | 12 | 0.95 | 31 | 231 | 1413 | 319 | 288 | 1963 | 0.902821316614 | 0.859489051095 | 0.978531855956
233 | 0 | 300 | db8 | 4 | 0.7 | 12 | 0.975 | 27 | 255 | 1417 | 291 | 264 | 1963 | 0.907216494845 | 0.847488038278 | 0.981301939058
233 | 0 | 120 | db8 | 4 | 0.8 | 16 | 0.95 | 33 | 224 | 1625 | 416 | 383 | 2265 | 0.920673076923 | 0.878853434289 | 0.980096501809
233 | 0 | 120 | db8 | 4 | 0.8 | 16 | 0.975 | 27 | 265 | 1631 | 369 | 342 | 2265 | 0.926829268293 | 0.860232067511 | 0.983715319662
233 | 0 | 180 | db8 | 4 | 0.8 | 16 | 0.95 | 34 | 253 | 1562 | 349 | 315 | 2164 | 0.902578796562 | 0.860606060606 | 0.978696741855
233 | 0 | 180 | db8 | 4 | 0.8 | 16 | 0.975 | 27 | 295 | 1569 | 300 | 273 | 2164 | 0.91 | 0.841738197425 | 0.983082706767
233 | 0 | 240 | db8 | 4 | 0.8 | 16 | 0.95 | 37 | 239 | 1486 | 338 | 301 | 2063 | 0.890532544379 | 0.861449275362 | 0.975705843729
233 | 0 | 240 | db8 | 4 | 0.8 | 16 | 0.975 | 32 | 278 | 1491 | 294 | 262 | 2063 | 0.891156462585 | 0.84284906727 | 0.97898883782
233 | 0 | 300 | db8 | 4 | 0.8 | 16 | 0.95 | 35 | 203 | 1409 | 351 | 316 | 1963 | 0.900284900285 | 0.874069478908 | 0.975761772853
233 | 0 | 300 | db8 | 4 | 0.8 | 16 | 0.975 | 32 | 226 | 1412 | 325 | 293 | 1963 | 0.901538461538 | 0.862026862027 | 0.97783933518
233 | 0 | 120 | db8 | 4 | 0.9 | 22 | 0.95 | 55 | 203 | 1603 | 459 | 404 | 2265 | 0.880174291939 | 0.887596899225 | 0.966827503016
233 | 0 | 120 | db8 | 4 | 0.9 | 22 | 0.975 | 47 | 243 | 1611 | 411 | 364 | 2265 | 0.885644768856 | 0.868932038835 | 0.971652593486
233 | 0 | 180 | db8 | 4 | 0.9 | 22 | 0.95 | 60 | 258 | 1536 | 370 | 310 | 2164 | 0.837837837838 | 0.85618729097 | 0.962406015038
233 | 0 | 180 | db8 | 4 | 0.9 | 22 | 0.975 | 56 | 283 | 1540 | 341 | 285 | 2164 | 0.8357771261 | 0.844761382337 | 0.964912280702
233 | 0 | 240 | db8 | 4 | 0.9 | 21 | 0.95 | 49 | 233 | 1474 | 356 | 307 | 2063 | 0.862359550562 | 0.863503222027 | 0.967826657912
233 | 0 | 240 | db8 | 4 | 0.9 | 21 | 0.975 | 42 | 268 | 1481 | 314 | 272 | 2063 | 0.866242038217 | 0.846769582619 | 0.972422849639
233 | 0 | 300 | db8 | 4 | 0.9 | 21 | 0.95 | 52 | 206 | 1392 | 365 | 313 | 1963 | 0.857534246575 | 0.871088861076 | 0.963988919668
233 | 0 | 300 | db8 | 4 | 0.9 | 21 | 0.975 | 43 | 230 | 1401 | 332 | 289 | 1963 | 0.870481927711 | 0.858982219497 | 0.970221606648
233 | 1 | 120 | db8 | 4 | 0.7 | 8 | 0.95 | 19 | 138 | 1639 | 488 | 469 | 2265 | 0.96106557377 | 0.922341024198 | 0.988540410133
233 | 1 | 120 | db8 | 4 | 0.7 | 8 | 0.975 | 14 | 195 | 1644 | 426 | 412 | 2265 | 0.967136150235 | 0.89396411093 | 0.991556091677
233 | 1 | 180 | db8 | 4 | 0.7 | 7 | 0.95 | 19 | 213 | 1577 | 374 | 355 | 2164 | 0.949197860963 | 0.881005586592 | 0.988095238095
233 | 1 | 180 | db8 | 4 | 0.7 | 7 | 0.975 | 13 | 269 | 1583 | 312 | 299 | 2164 | 0.958333333333 | 0.85475161987 | 0.991854636591
233 | 1 | 240 | db8 | 4 | 0.7 | 7 | 0.95 | 23 | 199 | 1500 | 364 | 341 | 2063 | 0.936813186813 | 0.88287227781 | 0.984898227183
233 | 1 | 240 | db8 | 4 | 0.7 | 7 | 0.975 | 19 | 265 | 1504 | 294 | 275 | 2063 | 0.93537414966 | 0.850197851894 | 0.987524622456
233 | 1 | 300 | db8 | 4 | 0.7 | 7 | 0.95 | 23 | 164 | 1421 | 378 | 355 | 1963 | 0.939153439153 | 0.896529968454 | 0.984072022161
233 | 1 | 300 | db8 | 4 | 0.7 | 7 | 0.975 | 21 | 228 | 1423 | 312 | 291 | 1963 | 0.932692307692 | 0.86190187765 | 0.985457063712
233 | 1 | 120 | db8 | 4 | 0.8 | 11 | 0.95 | 25 | 192 | 1633 | 440 | 415 | 2265 | 0.943181818182 | 0.894794520548 | 0.98492159228
233 | 1 | 120 | db8 | 4 | 0.8 | 11 | 0.975 | 19 | 247 | 1639 | 379 | 360 | 2265 | 0.949868073879 | 0.869034994698 | 0.988540410133
233 | 1 | 180 | db8 | 4 | 0.8 | 10 | 0.95 | 27 | 230 | 1569 | 365 | 338 | 2164 | 0.92602739726 | 0.872151195108 | 0.983082706767
233 | 1 | 180 | db8 | 4 | 0.8 | 10 | 0.975 | 22 | 280 | 1574 | 310 | 288 | 2164 | 0.929032258065 | 0.848975188781 | 0.986215538847
233 | 1 | 240 | db8 | 4 | 0.8 | 10 | 0.95 | 30 | 214 | 1493 | 356 | 326 | 2063 | 0.915730337079 | 0.874633860574 | 0.980302035456
233 | 1 | 240 | db8 | 4 | 0.8 | 10 | 0.975 | 26 | 258 | 1497 | 308 | 282 | 2063 | 0.915584415584 | 0.852991452991 | 0.982928430729
233 | 1 | 300 | db8 | 4 | 0.8 | 10 | 0.95 | 37 | 186 | 1407 | 370 | 333 | 1963 | 0.9 | 0.883239171375 | 0.974376731302
233 | 1 | 300 | db8 | 4 | 0.8 | 10 | 0.975 | 28 | 230 | 1416 | 317 | 289 | 1963 | 0.91167192429 | 0.860267314702 | 0.980609418283
233 | 1 | 120 | db8 | 4 | 0.9 | 18 | 0.95 | 47 | 207 | 1611 | 447 | 400 | 2265 | 0.89485458613 | 0.886138613861 | 0.971652593486
233 | 1 | 120 | db8 | 4 | 0.9 | 18 | 0.975 | 37 | 237 | 1621 | 407 | 370 | 2265 | 0.909090909091 | 0.872443487621 | 0.977683956574
233 | 1 | 180 | db8 | 4 | 0.9 | 17 | 0.95 | 45 | 275 | 1551 | 338 | 293 | 2164 | 0.866863905325 | 0.849397590361 | 0.971804511278
233 | 1 | 180 | db8 | 4 | 0.9 | 17 | 0.975 | 40 | 314 | 1556 | 294 | 254 | 2164 | 0.863945578231 | 0.832085561497 | 0.974937343358
233 | 1 | 240 | db8 | 4 | 0.9 | 17 | 0.95 | 55 | 286 | 1468 | 309 | 254 | 2063 | 0.822006472492 | 0.836944127708 | 0.963887065003
233 | 1 | 240 | db8 | 4 | 0.9 | 17 | 0.975 | 44 | 324 | 1479 | 260 | 216 | 2063 | 0.830769230769 | 0.820299500832 | 0.971109652003
233 | 1 | 300 | db8 | 4 | 0.9 | 17 | 0.95 | 64 | 251 | 1380 | 332 | 268 | 1963 | 0.807228915663 | 0.846106683017 | 0.95567867036
233 | 1 | 300 | db8 | 4 | 0.9 | 17 | 0.975 | 53 | 287 | 1391 | 285 | 232 | 1963 | 0.814035087719 | 0.828963051251 | 0.
