"","accelY","accelZ","accelMag","gyroX","risk","step"
"1544",5.4976177216,-13.245057106,14.4022563438,1.1383274794,3,0
"1545",3.8092784882,-12.3824005127,13.0243958668,0.7961898446,3,0
"1546",4.3087897301,-13.9713468552,14.6886739059,0.409286052,3,0
"1547",6.1426262856,-14.6925468445,16.0290578195,0.0788724422,3,0
"1548",5.1663565636,-12.3410863876,13.4198438464,-0.2717921138,3,1
"1549",5.5196218491,-11.7507143021,13.0319958663,-0.3794429302,3,0
"1550",5.5080957413,-11.369307518,12.654583103,-0.6181934476,3,0
"1551",4.8750624657,-11.5077695847,12.7578920361,-0.9049069881,3,0
"1552",3.6971616745,-10.3111581802,10.9928780822,-0.9603310823,3,0
"1553",3.4142501354,-9.3459653854,9.957135457,-0.8548118472,3,0
"1554",3.8110747337,-9.2796525955,10.0747238689,-0.8228366375,3,0
"1555",4.473297596,-7.0230956078,8.3574818972,-0.9166312814,3,0
"1556",5.2308721542,-9.222322464,10.6026005416,-0.9645943046,3,0
"1557",5.515879631,-10.8968896866,12.2235244828,-1.2193328142,3,0
"1558",5.3817586899,-11.2294979095,12.501916357,-1.2747569084,3,0
"1559",9.0786209106,-6.1721148491,11.2237272565,-0.7812684178,3,0
"1560",12.0686531067,-5.8907003403,13.4636526707,-0.327216208,3,0
"1561",10.376871109,-4.7400431633,11.603781748,0.449788481,3,0
"1562",2.5343797207,-5.4889354706,8.4305368584,0.3762447536,3,0
"1563",-0.1496887207,-7.7903995514,8.9639590556,0.3037668169,3,0
"1564",2.7620563507,-6.9742970467,7.8736086631,0.2803182006,3,0
"1565",5.5321955681,-7.2103557587,9.0899520232,0.2877793312,3,0
"1566",6.0526633263,-6.0132951736,8.5618165572,-0.1183098629,3,0
"1567",4.4433598518,-5.5092935562,7.1841720174,-0.7865979075,3,0
"1568",3.4178426266,-5.3217334747,6.3342057012,-1.2395837307,3,0
"1569",4.1311092377,-5.2455420494,6.682798355,-1.4122517109,3,0
"1570",5.5434222221,-4.9645762444,7.4420142058,-1.5156390667,3,0
"1571",5.6519465446,-6.0176362991,8.2557034285,-1.8204718828,3,0
"1572",4.3469605446,-7.342830658,8.5333258371,-2.3406066895,3,0
"1573",3.9142103195,-6.3854212761,7.6192294939,-2.5825545788,3,0
"1574",4.7560596466,-4.6166996956,7.1636397009,-2.5932133198,3,0
"1575",5.963748455,-3.7224590778,8.0231760014,-2.5591061115,3,0
"1576",7.6957964897,-3.3093183041,9.2673350617,-2.5740282536,3,0
"1577",12.4576940536,-5.4589977264,14.7019491344,-2.8287661076,3,0
"1578",14.9863853455,-5.5747075081,17.1359934917,-2.900178194,3,0
"1579",12.4999065399,-2.6761350632,14.0109504381,-1.9664936066,3,0
"1580",7.8733272552,-4.7482757568,9.9546518158,-1.0370724201,3,0
"1581",8.3081731796,-5.0630712509,9.8904329254,-1.2172012329,3,0
"1582",13.9435043335,-0.8671467304,14.0026694886,-1.5742608309,3,0
"1583",16.9604797363,-0.4605921805,17.0264095042,-1.2918105125,3,0
"1584",12.4542512894,-3.694018364,13.4502074726,-0.6832102537,3,0
"1585",10.3710336685,-3.2073802948,11.3258786835,-0.1417582035,3,0
"1586",11.5163021088,-1.7274078131,12.1281954301,0.0532919839,5,4
"1587",12.1581668854,-1.6172369719,12.6415882474,0.1918527931,3,0
"1588",10.6123313904,-2.4087908268,11.2667877401,0.4604469836,3,0
"1589",8.9946451187,-3.8014948368,9.9937480457,0.509476006,3,0
"1590",8.0194234848,-2.1426444054,8.5945281075,0.222762242,3,0
"1591",7.8923377991,-0.6050418019,8.5952777406,-0.2590017319,3,0
"1592",7.3455247879,0.4438270628,9.0134553993,-0.4796326458,3,0
"1593",7.8595561981,-0.0898132324,9.1924968807,-0.4306038618,3,0
"1594",9.0814647675,-0.5501060486,9.9451026864,-0.4540521801,3,0
"1595",11.1486663818,-1.3704001904,11.5802044565,-0.4689744115,3,0
"1596",11.4266386032,-0.7530839443,11.5124782367,-0.2813847959,3,0
"1597",11.5613584518,-0.6704557538,11.7011834483,0.1374944746,3,0
"1598",11.0058631897,0.71431458,11.5085052883,0.3730470836,3,0
"1599",10.4910840988,-0.0146694947,11.3694135761,0.3730470836,3,0
"1600",10.4018688202,-0.885558486,11.359358209,0.3048328757,3,0
"1601",9.4354791641,0.0348774716,10.1989397283,0.1289675683,3,0
"1602",9.2371416092,0.4144880772,9.6509718806,-0.0895320103,3,0
"1603",9.3751544952,0.3089575171,9.5651883604,-0.2568701506,3,0
"1604",8.901389122,0.1350192279,9.2657036352,-0.2920430303,3,0
"1605",9.1422386169,0.0740959197,9.7652413987,-0.2238291055,3,0
"1606",9.5302314758,-0.1341210902,10.2381396642,-0.1225730553,3,0
"1607",9.5718450546,-0.3035687208,10.3295180958,0.0383702926,3,0
"1608",9.8912811279,-0.678239584,10.5566328559,0.1204406619,3,0
"1609",10.1782341003,-1.3510904312,10.987083481,0.371981293,3,0
"1610",9.8664321899,-0.7204518318,10.4349208546,0.5766244531,3,0
"1611",9.7936840057,0.0220042411,10.3270283404,0.667221725,3,0
"1612",10.0342340469,1.202449441,10.5702414049,0.8739964962,3,0
"1613",10.6657705307,0.0513432324,11.2068198694,0.9390135407,3,0
"1614",10.6133794785,-0.3379971385,11.3153928988,0.9294205904,3,0
"1615",9.4609260559,-0.1441502422,10.2835824286,0.579821825,3,0
"1616",8.1210622787,-0.6478527784,8.8882270355,0.4849616289,3,0
"1617",8.1071414948,-1.2689112425,8.6852304252,0.7311727405,3,0
"1618",7.7628569603,-1.885928154,8.3669864406,1.0786398649,3,0
"1619",8.5788106918,-3.0362861156,9.6278472256,1.1980153322,3,0
"1620",9.9384326935,-3.9848635197,11.1939293485,1.1948174238,3,0
"1621",11.5845594406,-3.9320232868,12.5719923909,1.156447053,3,0
"1622",11.6224308014,-3.096760273,12.4827261016,1.1287347078,3,0
"1623",10.4123477936,-2.8830046654,11.3709454699,1.1980153322,3,0
"1624",8.7534971237,-3.3459920883,9.8142912378,1.2225294113,3,0
"1625",7.8791651726,-4.3307938576,9.5331481044,1.1372616291,3,0
"1626",7.2307138443,-5.6330857277,9.8622686671,0.9550010562,3,0
"1627",6.7764081955,-5.9656944275,9.6103586577,0.8409554362,3,0
"1628",5.9923386574,-5.5446200371,8.3536546761,0.7396993637,3,1
"1629",6.1974124908,-4.7482757568,7.8779259953,0.4156810939,3,0
"1630",8.2680568695,-2.6140141487,8.8084616641,-0.1609438807,3,0
"1631",9.8766117096,-1.5998730659,10.1553406294,-0.6235224605,3,0
"1632",9.1597518921,-2.1537213326,9.7682590198,-0.8441536427,3,0
"1633",7.7787241936,-3.1436128616,9.3121247696,-0.9784507155,3,0
"1634",6.8542466164,-3.7708084583,9.2288762744,-1.1148793697,3,0
"1635",7.455845356,-4.2291555405,9.8827982182,-1.2609010935,3,0
"1636",10.098151207,-4.3517503738,11.6374936801,-1.0733114481,3,0
"1637",14.8253202438,-3.9131624699,15.8171182153,-0.5350567698,3,0
"1638",12.4672737122,-4.4649152756,13.9259740958,-0.0799387768,3,0
"1639",9.2366924286,-3.1025981903,10.3868447218,0.0298436489,3,0
"1640",8.211025238,-2.2369482517,8.8590232066,-0.1939849257,3,0
"1641",8.4234333038,-1.7944684029,8.7340902374,-0.3485329449,3,0
"1642",9.1934318542,-2.5927584171,9.7518183651,-0.1396266073,3,0
"1643",9.4496994019,-3.3180000782,10.5324749786,0.0532919839,3,0
"1644",9.6469888687,-4.1617956161,11.2639737976,-0.0788729787,3,0
"1645",9.5634622574,-3.2612681389,10.8281859469,-0.2973725498,3,0
"1646",8.8555850983,-1.8381774426,9.4621853372,-0.1982486397,3,0
"1647",8.8115758896,-1.2380753756,9.2714072289,-0.0255804621,3,0
"1648",9.6323194504,-1.7194743156,10.1387232333,-0.0756755844,3,0
"1649",9.6965360641,-2.8475284576,10.4925943326,-0.2760552764,3,0
"1650",9.4705057144,-2.5970993042,10.2026135257,-0.3943648934,3,0
"1651",9.4594287872,-2.37271595,10.0786912389,-0.3421381712,3,0
"1652",9.6351633072,-2.5337810516,10.2506940653,-0.2526069582,3,0
"1653",10.3541183472,-1.4227912426,10.8930122025,-0.1854580045,3,0
"1654",10.5000648499,-1.1285033226,11.00391249,-0.1897217333,3,0
"1655",9.4496994019,-0.9385482669,9.7523452677,-0.1961165071,3,0
"1656",9.5898075104,-1.3311817646,9.9528590096,-0.2355531305,3,0
"1657",9.6218414307,-1.2187656164,10.0125310585,-0.2675283849,3,0
"1658",10.05818367,-1.1018586159,10.4982479995,-0.2909772396,3,0
"1659",10.0974025726,-1.3106744289,10.5060392904,-0.2781874239,3,0
"1660",9.6968355179,-1.5446379185,10.0963082393,-0.2984383702,3,0
"1661",9.2815990448,-1.1199710369,9.5365403799,-0.3698502183,3,0
"1662",9.4438610077,-0.6131250262,9.7876821216,-0.3847724497,3,0
"1663",9.6410017014,-0.2869532704,10.0438237281,-0.3698502183,3,0
"1664",9.6333675385,-0.4605921805,10.3503256926,-0.3549282551,3,0
"1665",9.5405607224,-1.214574337,10.1041527397,-0.3090968728,3,0
"1666",9.4610757828,-1.4030324221,10.0772479482,-0.1897217333,3,0
"1667",10.2336187363,-1.1452684402,10.9845357913,-0.0969925895,3,0
"1668",10.6759490967,0.0077838134,11.3774418149,-0.06501735,3,1
"1669",9.2048082352,0.259111166,9.8857876728,-0.0458319373,3,0
"1670",9.0280265808,-0.4541555643,9.4177961994,-0.0394368879,3,0
"1671",9.0614070892,-0.371976465,9.384712986,-0.0522267185,3,0
