"","accelY","accelZ","accelMag","gyroX","risk","step"
"685",9.379345894,-2.76789403,10.24036792,-0.142823994,0,0
"686",7.882009506,-3.829486609,8.983577156,0.021316741,0,0
"687",6.985224247,-5.034480572,8.627976056,-0.212104276,0,0
"688",6.504573822,-4.571793079,7.950997478,-0.690671146,0,4
"689",6.229146481,-3.339555264,7.145323562,-0.951804459,0,0
"690",5.899531841,-2.499202967,6.479939536,-1.153250217,0,0
"691",5.749094486,-1.819915414,6.160578876,-1.324852109,0,0
"692",5.554798603,-1.239572287,5.942344857,-1.481531739,0,0
"693",4.915777683,-1.810335398,5.701217374,-1.684043288,0,0
"694",4.905448914,-2.160906315,6.117617148,-1.944110751,0,0
"695",6.996301174,-1.992955685,7.891920048,-2.169004917,0,0
"696",9.600436211,-0.380209357,10.2526692,-2.291578054,0,0
"697",10.85078526,-0.164657593,11.63038363,-2.121041775,0,0
"698",11.86672306,-1.618434429,12.53925051,-1.987810612,0,0
"699",13.04761696,-3.55645442,13.69805808,-1.633948088,0,0
"700",10.81081867,-5.100343704,11.96550689,-1.067981958,0,0
"701",9.259295464,-5.535937786,10.80887009,-0.371981829,0,0
"702",9.446855545,-3.699556828,10.30819113,-0.176931366,0,0
"703",9.963581085,-3.190165997,10.58192995,-0.120441459,0,0
"704",11.18010044,-1.711840153,11.35104699,0.008526376,0,0
"705",11.25868702,0.29324019,11.2950389,-0.391167224,0,0
"706",11.5501318,-0.062270507,11.69270413,-0.491356939,0,0
"707",18.54553413,-0.658480704,18.55934481,0.76527983,0,1
"708",18.92185211,-8.974737167,21.20986415,2.512208223,0,0
"709",10.31519985,0.757125557,14.9148646,1.693635464,0,0
"710",6.074069023,0.002245331,10.27821783,-0.306965262,0,0
"711",10.8344698,-0.428409129,12.08920195,-0.442328155,0,0
"712",12.22283268,0.267643422,12.99529181,-0.700263798,0,0
"713",11.92195797,0.958905935,12.09479213,-0.658695638,0,0
"714",8.718319893,-0.060623933,8.732226822,-0.590481401,0,0
"715",9.46122551,0.396525413,9.48251581,-0.723712146,0,0
"716",8.872649193,-4.639601708,10.67784566,-0.715185762,0,0
"717",8.606801987,-2.71220994,9.846942687,-0.736502767,0,0
"718",8.447683334,-2.194137335,9.523154701,-0.70985651,0,0
"719",8.362060547,-0.398471385,8.875883676,-0.58302027,0,0
"720",8.52402401,0.617166579,8.793462007,-0.415681899,0,0
"721",9.084608078,0.03637436,9.394394408,-0.449788988,0,0
"722",9.085656166,-2.047741652,9.92890645,-0.381574512,0,0
"723",8.4578619,-2.909050703,9.669559923,0.095925994,0,0
"724",9.004824638,-1.434017897,10.15323085,0.667221725,0,0
"725",8.983568192,-1.211430788,10.15682278,0.541451514,0,0
"726",9.46706295,-1.030756474,10.15937527,0.452985853,0,0
"727",7.756420612,-0.239951015,7.995831357,0.346400827,0,0
"728",6.825955391,-0.486937404,7.06067303,0.334676534,0,0
"729",8.118816376,-1.242416382,8.811722092,0.449788481,0,0
"730",11.60416889,-1.937271476,12.66693583,0.509476006,0,0
"731",13.32708645,-2.06809926,14.8690543,0.574492872,0,0
"732",11.97764206,-2.226320267,13.03469503,1.206541896,0,0
"733",12.14409637,-3.481160879,12.69686409,1.798088551,0,0
"734",12.44033051,-3.19720149,12.84820732,2.057090282,0,0
"735",11.14911556,-4.295617104,12.076432,2.026180267,0,0
"736",9.925709724,-5.728736877,11.49072688,1.892949104,0,0
"737",10.20921993,-5.623206615,11.82394194,1.827932477,0,0
"738",9.967921257,-3.147654533,11.6499255,1.069047213,0,0
"739",8.665779114,-1.434167624,10.18196452,0.329347283,0,0
"740",8.398735046,-0.929117918,9.313716937,-0.21636799,0,0
"741",6.996600628,-1.645528078,7.247844507,-0.327216208,0,0
"742",6.134692669,-3.867657185,7.287477376,-0.334677309,0,0
"743",5.256020069,-4.642595768,7.013184529,-0.464710683,0,1
"744",4.523892403,-4.615202427,6.573743507,-0.755687952,0,0
"745",4.944667339,-3.212918758,6.006957153,-1.061586857,0,0
"746",5.910159588,-2.397115231,6.378430509,-1.258768916,0,0
"747",7.545808315,-2.352208614,7.972278009,-1.436766028,0,0
"748",8.408464432,-2.11330533,8.86502245,-1.48259747,0,0
"749",8.551267624,-2.182311773,9.410042743,-1.317390919,0,0
"750",8.004454613,-3.196452856,9.268322094,-1.296073914,0,0
"751",9.190737724,-3.583697557,10.31627498,-1.470873237,0,0
"752",10.79195786,-2.782264233,11.34541515,-1.545482755,0,0
"753",10.97547627,-2.867736578,11.37560229,-1.140459895,0,0
"754",12.50185204,-4.297113895,13.24090033,-0.394364893,0,0
"755",13.76282978,-4.874313831,14.64974109,0.088465154,0,0
"756",15.38889885,-4.297413349,16.02008894,0.348532409,0,0
"757",11.6182394,-2.287543058,11.84300918,1.082903385,0,0
"758",6.035748482,-1.536554694,6.284980539,1.26622951,0,0
"759",6.011648655,-0.521814883,6.274948679,-0.045831937,0,0
"760",12.82503033,-1.057101727,13.04266926,-1.292876244,0,0
"761",19.39022827,-8.738528252,21.91947279,1.38773644,0,0
"762",19.51342201,-3.709585905,23.11540394,2.316091776,0,0
"763",5.429808617,-1.614692211,9.492130031,0.823901892,0,0
"764",2.130519629,-3.368594885,4.283780207,-0.424208552,0,0
"765",4.522994518,-1.235530734,5.045725405,-1.201213241,0,0
"766",11.09283257,3.73892498,12.38484371,-1.513507485,0,0
